Player,Offense,Defense,GP,Name,Squad,Viable
"Aleks",1,0,57075,Troopers,"Veers 5* Starck 7, Snowtrooper 7, DT 4* 7, Stormtrooper 7",0
"Lilbigdog",0,1,98155,padme,"zzPadme GK zJKA Ahsoka zzC-3PO",1
"Lilbigdog",1,1,99251,NS_Alt,"zzMT zzAV Talia Zombie zDaka",1
"Lilbigdog",,,379295,HansMF,"Home One, Han's MF, HT Biggs X-wing, Phantom Ghost Cassian's U-wing, Bistan's U-wing",1
"Lilbigdog",1,1,110405,JTR,"zzzJTR Scav Rey, zBB-8 zR2-D2 Finn",1
"Lilbigdog",1,1,95201,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Lilbigdog",0,1,100230,BH,"zBossk Cad Boba Dengar 8, Jango",1
"Lilbigdog",1,1,73509,Carth,"zCarth Onasi 9, Mission 8, Zaalbar 8, Juhani 8, zCanderous 8",1
"Lilbigdog",0,1,90742,FO,"zzKRU zKylo zHux 5* FOO FOST 8",1
"Lilbigdog",0,1,77880,Phoenix,"zHera Kanan 8, zZeb 8, Ezra Sabine 8",1
"Lilbigdog",1,0,103570,CLS,"zzzCLS zHan Wedge Biggs Chewbacca",1
"Lilbigdog",1,0,73599,Wampa (Counter),"Rex Wampa 8, Krennic 9, HYoda 8, Jyn 8",1
"Lilbigdog",1,0,86034,Thragma (Counter),"zThrawn Magma 9, zTarkin Stormtrooper 8, Shoretrooper 8",1
"Lilbigdog",1,0,71134,Jawas,"Nebit 8, Jawa Engineer 9, Jawa Scavenger 8, Jawa 9, Dathcha",1
"Lilbigdog",0,1,73123,Geonosians,"zGBA 8, Poggle Geo Soldier 8, Geo Spy 8, Sun Fac 8",0
"Lilbigdog",1,0,74896,Traya,"Traya 7, zDN 9, Sion 6* 8, EP Sith Empire Trooper 8",0
"Lilbigdog",0,1,82057,Grievous,"GG 8, B2 Nute zDooku T3-M4 9",0
"Lilbigdog",,,405331,Executrix,"Executrix Tie Adv, Emperor's Shuttle 4*, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter, First Order TIE Fighter",0
"Lilbigdog",,,68150,Mon Mothma,"Mon Mothma 5* 8, Hoth Rebel Scout 9, Chirrut 8, Pao 8, Lando",0
"Lilbigdog",1,0,71457,Troopers,"Veers Starck Snowtrooper 8, zAdmiral Piett 5*, Range Trooper 4* 7",0
"Lilbigdog",1,0,9304,NestSolo (Counter),"Nest 5* 8",0
"Steveo",1,1,130723,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Steveo",0,1,128310,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Steveo",0,1,118023,Geonosians,"zzGBA Poggle Geo Soldier, Geo Spy, Sun Fac",1
"Steveo",1,0,149836,Traya,"zzTraya zzDN zSion zzEP zzThrawn",1
"Steveo",0,1,132200,Grievous-Wat,"zzGG zB2 zB1 zMagnaGuard zWat Tambor",1
"Steveo",1,1,117779,JTR,"zzzJTR zScav Rey, zzBB-8 zzR2-D2 RT",1
"Steveo",,,108584,Nute-OR,"zNute zDooku zzJango zZaalbar zMission",1
"Steveo",1,1,118664,Revan Offense,"zzzJKR zzGMY zBS zJolee HYoda 9",1
"Steveo",1,1,90600,Ewoks,"zChirpa Elder Paploo 9, zWicket zLogray",1
"Steveo",1,0,106943,ShaakClones,"zzShaak Ti, zRex zEcho zzFives Clone Sergeant",1
"Steveo",0,1,102639,BH,"zzBossk IG-88 Cad zBoba zzThe Mandalorian",1
"Steveo",0,1,83982,FO,"zzKRU Kylo 9, FOO FOST 8, FOE",1
"Steveo",0,1,75992,Phoenix,"zHera Kanan 9, Zeb 8, Ezra Sabine 8",1
"Steveo",1,0,109188,Wiggs,"Wedge Biggs zzzCLS zHan zFulcrum",1
"Steveo",1,0,88063,Troopers,"zVeers Starck Shoretrooper zDT Stormtrooper",1
"Steveo",1,1,87726,Rogue1,"Jyn Chirrut Baze K-2SO Cassian",1
"Steveo",1,0,73820,Jawas,"Nebit 9, Jawa Engineer 9, Jawa Scavenger 9, Jawa Dathcha",1
"Steveo",1,0,19869,NestSolo (Counter),"zNest",1
"Steveo",,,363786,Negotiator,"Negotiator 6* HT Anakin's Eta-2 Starfighter 3*, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Jedi Consular's Starfighter, Plo Koon's Jedi Starfighter",0
"Steveo",,,383964,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper 6*, Imperial TIE Fighter, Gauntlet Starfighter 6*, First Order SF TIE Fighter 4*, First Order TIE Fighter",0
"Ralnakor",0,1,80629,Qira,"Qira L3-37 8, Vandor Chewbacca 8, zMission Zaalbar",1
"Ralnakor",1,1,105443,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Ralnakor",0,1,119555,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Ralnakor",0,1,112428,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Empire Trooper",1
"Ralnakor",,,442377,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"Ralnakor",,,352697,Malevolence,"Malevolence 6* Sun Fac SF, Soldier SF, Spy SF, Hyena Bomber, Vulture Droid, IG-2000",1
"Ralnakor",0,1,111032,Geonosians,"zzGBA Poggle Geo Soldier, Geo Spy, Sun Fac",1
"Ralnakor",,,394412,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Ralnakor",0,1,124365,Grievous,"zzGG zB2 zB1 zDroideka MagnaGuard",1
"Ralnakor",1,1,113556,JTR,"zzJTR Scav Rey, zzBB-8 zzR2-D2 Finn",1
"Ralnakor",,,99075,Nute-Wat,"zNute zDooku zWat Tambor 9, zJango zNest",1
"Ralnakor",1,1,108205,Revan Offense,"zzzJKR zGMY zBS zJolee HYoda 9",1
"Ralnakor",1,1,87504,Ewoks,"zChirpa Elder Paploo zWicket Logray",1
"Ralnakor",1,0,141266,ShaakClones,"zzShaak Ti, zRex zEcho zzFives zARC Trooper",1
"Ralnakor",0,1,103371,BH,"zBossk IG-88 zEmbo Boba Dengar",1
"Ralnakor",1,1,95065,zEP,"zzEP zzVader Tarkin IPD TFP",1
"Ralnakor",0,1,84494,FO,"zzKRU Kylo 9, FOO FOST 9, FOE",1
"Ralnakor",1,0,85343,Troopers,"zVeers Starck Snowtrooper Range Trooper 9, DT",1
"Ralnakor",0,1,84140,Phoenix,"Hera zKanan 8, Zeb 8, zEzra zSabine",1
"Ralnakor",1,0,104701,CLS,"zzzCLS zHan Wedge Biggs zChewbacca",1
"Ralnakor",1,0,68881,Thragma (Counter),"zThrawn Magma 7, Krennic 7, Stormtrooper 8, Shoretrooper",1
"Ralnakor",1,1,83002,Rogue1,"zJyn Chirrut Baze K-2SO 9, Cassian",1
"Ralnakor",1,0,75748,Jawas,"Nebit 8, Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"Ralnakor",1,0,20410,SionSolo (Counter),"zSion",1
"Ralnakor",,,326345,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper 6*, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter 3*, First Order TIE Fighter",0
"Ralnakor",,,59502,Mon Mothma,"Mon Mothma 3* 8, Scarif 9, Hoth Rebel Scout 8, Bistan 8, Pao 8",0
"ryzingTitan",1,1,107019,NS,"zzMT zzAV zDaka Zombie Spirit",1
"ryzingTitan",0,1,128324,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"ryzingTitan",0,1,114559,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper 8",1
"ryzingTitan",,,437093,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"ryzingTitan",0,1,115919,Geonosians,"zzGBA Poggle Geo Soldier, Geo Spy, Sun Fac",1
"ryzingTitan",1,1,102282,JTR,"zzzJTR zzR2-D2 zzBB-8 Resistance Hero Finn 8, Resistance Hero Poe 9",1
"ryzingTitan",,,399722,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"ryzingTitan",0,1,132882,Grievous,"zzGG zB2 zB1 zDroideka zMagnaGuard",1
"ryzingTitan",1,0,115766,Traya,"zzTraya zDN zSion zzEP zThrawn",1
"ryzingTitan",,,408709,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter, First Order TIE Fighter",1
"ryzingTitan",,,98763,Nute-Wat,"zNute zDooku zWat Tambor, zJango Nest 9",1
"ryzingTitan",1,1,112771,GAS,"zzzzGAS zRex zEcho zzFives zARC Trooper",1
"ryzingTitan",1,1,119953,Revan Offense,"zzzJKR zzGMY zBS zJolee zHYoda",1
"ryzingTitan",1,1,96076,Carth,"zCarth Onasi, zMission zZaalbar zJuhani 9, zCanderous",1
"ryzingTitan",0,1,97679,BH,"zzBossk IG-88 Cad zBoba Dengar 9",1
"ryzingTitan",0,1,130264,FO,"zzKRU zKylo zHux zFOST FOE",1
"ryzingTitan",1,0,90559,Troopers,"zVeers zStarck Shoretrooper Range Trooper 8, zDT",1
"ryzingTitan",0,1,90213,Phoenix,"zHera zKanan 8, zZeb zEzra Sabine 8",1
"ryzingTitan",1,0,100169,Wiggs,"Wedge Biggs zzzCLS zHan zLeia",1
"ryzingTitan",1,1,81693,Rogue1,"Jyn Chirrut Baze K-2SO 8, Cassian 8",1
"ryzingTitan",1,0,76578,Jawas,"Nebit 8, Jawa Engineer, Jawa Scavenger, Jawa 9, Dathcha",1
"ryzingTitan",,,349097,Malevolence,"Malevolence 6* Sun Fac SF, Soldier SF, Spy SF, Hyena Bomber, Vulture Droid 4*, IG-2000",0
"ryzingTitan",,,67649,Mon Mothma,"Mon Mothma 4* 8, Bodhi Rook 7, Hoth Rebel Scout 8, Pao 8, Lando",0
"ryzingTitan",1,1,89680,Ewoks,"zChirpa Elder Paploo 7, zWicket zLogray",0
"KID A",1,1,153667,GL Rey,"zzzzzzRey zzChewbacca zGK zResistance Hero Poe, zResistance Hero Finn",1
"KID A",0,1,121677,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Assassin",1
"KID A",,,416264,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"KID A",,,140511,JKL,"zzJKL zzzJKR zzHYoda zzOld Ben, zEzra",1
"KID A",0,1,96354,Geonosians,"zzGBA Poggle Geo Soldier, Geo Spy, Sun Fac",1
"KID A",,,426854,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"KID A",0,1,116310,Grievous,"zzGG zB2 zB1 zDroideka zMagnaGuard",1
"KID A",1,0,110746,Traya,"zzTraya zDN zSion zzEP zzThrawn",1
"KID A",1,1,148926,JTR,"zzzJTR zScav Rey, zzBB-8 zzR2-D2 Finn",1
"KID A",,,98345,Nute-Wat,"zNute zDooku zWat Tambor, zJango zNest",1
"KID A",1,1,87318,Ewoks,"zChirpa Elder Paploo Wicket zLogray",1
"KID A",1,1,91190,Carth,"zCarth Onasi, zMission Zaalbar Juhani Canderous",1
"KID A",0,1,103027,BH,"zzBossk zGreedo Cad zBoba Dengar",1
"KID A",1,0,88073,501st,"Rex Clone Sergeant, Echo Fives zAhsoka",1
"KID A",1,0,123214,Wiggs,"Wedge Biggs zzzCLS zHan zzC-3PO",1
"KID A",1,0,86318,Troopers,"zVeers Starck Snowtrooper Shoretrooper DT",1
"KID A",0,1,77934,Phoenix,"Hera Kanan Zeb 8, Chopper Sabine",1
"KID A",1,0,69548,Jawas,"Nebit 8, Jawa Engineer 9, Jawa Scavenger 8, Jawa Dathcha",1
"KID A",1,1,85878,NS,"zMT zAV zDaka Zombie Spirit 6",0
"KID A",,,385270,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter 5*, First Order SF TIE Fighter, First Order TIE Fighter",0
"KID A",,,77806,Mon Mothma,"Mon Mothma 6* 9, Hoth Rebel Scout 8, Chirrut 8, Bistan Lando",0
"KID A",0,1,87393,FO,"zKRU zKylo FOSFTP FOO FOTP",0
"Zytro",1,1,153119,SL Kylo,"zzzzzzSL Kylo, Sith Trooper, zHux zzKRU zzThrawn",1
"Zytro",1,1,113580,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Zytro",0,1,133703,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Zytro",0,1,139270,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Zytro",,,505899,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",1
"Zytro",0,1,103096,Geonosians,"zzGBA Poggle Geo Soldier, Geo Spy, Sun Fac",1
"Zytro",,,403878,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Zytro",0,1,120847,Grievous,"zzGG zB2 zB1 zDroideka MagnaGuard",1
"Zytro",1,1,109610,JTR,"zzzJTR Scav Rey, zzBB-8 zzR2-D2 Finn",1
"Zytro",1,0,122715,Traya,"zzTraya zDN zSion zDooku zzEP",1
"Zytro",1,1,125416,GAS,"zzzzGAS zRex zEcho zzFives zARC Trooper",1
"Zytro",1,1,129771,Revan Offense,"zzzJKR zGMY zBS zJolee zHYoda",1
"Zytro",1,1,86522,Ewoks,"zChirpa Elder zPaploo Wicket Logray 9",1
"Zytro",0,1,111107,BH,"zzBossk Cad zBoba Dengar 9, zThe Mandalorian",1
"Zytro",1,1,89462,Carth,"Carth Onasi, zMission Zaalbar Juhani Canderous",1
"Zytro",0,1,93480,BH,"zzJango Zam IG-88 Greedo Embo",1
"Zytro",1,0,85380,Troopers,"zVeers Starck 9, Shoretrooper Range Trooper, DT",1
"Zytro",1,0,121860,CLS,"zzzCLS zHan zLeia zOld Ben, zzChewbacca",1
"Zytro",0,1,78755,Phoenix,"Hera 9, Kanan Zeb 8, zEzra Sabine 8",1
"Zytro",1,1,85539,Rogue1,"zJyn Chirrut Baze K-2SO 9, Cassian",1
"Zytro",1,0,79049,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa 9, Dathcha",1
"Zytro",1,0,16579,NestSolo (Counter),"Nest",1
"Zytro",,,325486,Malevolence,"Malevolence 5* Sun Fac SF, Soldier SF, Spy SF, Hyena Bomber 5*, Vulture Droid 5*, IG-2000",0
"Zytro",,,424665,Executrix,"Executrix Tie Adv, Emperor's Shuttle 5*, TIE Reaper 5*, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter, First Order TIE Fighter",0
"Zytro",,,76185,Mon Mothma,"zzMon Mothma 4* 8, Biggs Hoth Rebel Scout, Bistan 8, Pao 8",0
"Skywalker1J17",0,1,112612,Qira,"zQira L3-37 zVandor Chewbacca, zMission zZaalbar",1
"Skywalker1J17",1,1,129273,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Skywalker1J17",0,1,140655,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Skywalker1J17",0,1,105141,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Empire Trooper",1
"Skywalker1J17",,,473047,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"Skywalker1J17",,,356492,Malevolence,"Malevolence Sun Fac SF, Soldier SF, Spy SF, Hyena Bomber, Vulture Droid, IG-2000",1
"Skywalker1J17",,,146558,JKL,"zzJKL zzzJKR zzHYoda zzOld Ben, zEzra",1
"Skywalker1J17",1,1,118878,JTR,"zzzJTR zzR2-D2 zzBB-8 Resistance Hero Finn 8, Resistance Hero Poe 8",1
"Skywalker1J17",0,1,96508,Geonosians,"zzGBA Poggle Geo Soldier, Geo Spy, Sun Fac",1
"Skywalker1J17",,,454162,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Skywalker1J17",0,1,130942,Grievous-Wat,"zzGG zB2 zB1 MagnaGuard zWat Tambor",1
"Skywalker1J17",1,0,120391,Traya,"zzTraya zDN zSion zNest zzThrawn",1
"Skywalker1J17",,,416416,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter, First Order TIE Fighter",1
"Skywalker1J17",,,103914,Mon Mothma,"zzMon Mothma, Chirrut Bistan zPao Baze",1
"Skywalker1J17",1,1,143382,GAS,"zzzzGAS zRex zEcho zzFives zARC Trooper",1
"Skywalker1J17",1,1,93517,Ewoks,"zChirpa Elder zPaploo zWicket Logray",1
"Skywalker1J17",0,1,110073,BH,"zzBossk zGreedo zBoba zDengar zJango",1
"Skywalker1J17",1,1,111445,zEP,"zzEP zzzVader Tarkin zIPD TFP",1
"Skywalker1J17",1,0,95999,Troopers,"zVeers zStarck Shoretrooper Range Trooper, zDT",1
"Skywalker1J17",0,1,101442,FO,"zzKRU zKylo zHux zFOST FOE",1
"Skywalker1J17",1,0,131588,Wiggs,"Wedge Biggs zzzCLS zHan zzChewbacca",1
"Skywalker1J17",0,1,76639,Phoenix,"Hera Kanan Zeb 8, Chopper Sabine",1
