Player,Offense,Defense,GP,Name,Squad,Viable
"Dford69",0,1,66137,Phoenix,"Hera Ezra Zeb 8, Kanan Sabine 8",1
"Dford69",1,1,91240,NS,"zMT AV zDaka Zombie Spirit",0
"Dford69",,,470141,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Jedi Consular's Starfighter, Plo Koon's Jedi Starfighter 6*",0
"Dford69",0,1,70343,FO,"KRU Kylo FOO 8, FOE 8, Phasma 6* 8",0
"Dford69",1,1,33713,Rogue1,"Jyn 5* 8, Chirrut 5* 8, Baze 5* 8, K-2SO 5* 8, Cassian 5* 8",0
"MINI Ghost513",0,1,143880,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"MINI Ghost513",,,519242,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",1
"MINI Ghost513",0,1,104696,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"MINI Ghost513",0,1,128904,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"MINI Ghost513",1,1,131877,Revan Offense,"zzzJKR zGMY BS zJolee Ezra",1
"MINI Ghost513",1,0,139089,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"MINI Ghost513",1,1,85885,Ewoks,"zChirpa Elder Paploo Scout Logray",1
"MINI Ghost513",0,1,107969,BH,"zzBossk Dengar 8, Cad zJango Boba",1
"MINI Ghost513",1,1,127852,zEP,"zzEP zzzVader Tarkin Krennic TFP",1
"MINI Ghost513",1,0,110893,Troopers,"zVeers zStarck DT Snowtrooper zzAdmiral Piett",1
"MINI Ghost513",0,1,67407,Phoenix,"Hera 8, Zeb 8, Kanan 8, Chopper 8, Sabine 8",1
"MINI Ghost513",1,0,91979,CLS,"zCLS Han Chewbacca 9, R2-D2 zzOld Ben",0
"MINI Ghost513",,,323373,Malevolence,"Malevolence 5* Sun Fac SF, Soldier SF, Spy SF, Hyena Bomber 4*, Vulture Droid 5*, IG-2000 5*",0
"MINI Ghost513",1,1,69647,NS,"MT 8, zAV Daka 9, Zombie 6* 8, Spirit 8",0
"MINI Ghost513",0,1,69456,FO,"zKRU 9, Kylo 9, FOO 8, FOE 9, Phasma 8",0
"MINI Ghost513",1,1,56282,Rogue1,"Jyn 5* 8, Chirrut 5* 8, Baze 6* 8, K-2SO 8, Cassian 8",0
"MINI Ghost513",1,0,122306,zMaul,"Maul zDooku DN zSidious Sith Marauder",0
"Sarfa Jons",,,170382,JMK,"zzzzzzJMK zJKA zGMY zzShaak Ti, zGK",1
"Sarfa Jons",1,1,159237,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Sarfa Jons",0,1,141448,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Empire Trooper",1
"Sarfa Jons",1,0,132938,CLS,"zzCLS zHan zChewbacca zR2-D2 zChewpio",1
"Sarfa Jons",,,377871,Malevolence,"Malevolence 6* Sun Fac SF, Soldier SF, Spy SF, Hyena Bomber, Vulture Droid, IG-2000",1
"Sarfa Jons",,,513019,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Jedi Consular's Starfighter, Plo Koon's Jedi Starfighter",1
"Sarfa Jons",0,1,136204,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Sarfa Jons",,,109331,Disintegration,"Aurra Greef Karga, Boba zBossk The Mandalorian",1
"Sarfa Jons",1,1,156189,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Sarfa Jons",1,1,80141,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Sarfa Jons",1,1,90755,Carth,"Carth Onasi, zMission Zaalbar Juhani Canderous",1
"Sarfa Jons",1,1,114605,zEP,"zEP zzzVader Tarkin 9, TFP DN 9",1
"Sarfa Jons",0,1,88800,Phoenix,"Hera Ezra Zeb Kanan Sabine",1
"Sarfa Jons",1,0,25887,NestSolo (Counter),"zNest",1
"Sarfa Jons",1,1,155589,GL Rey,"zzzzzzRey zJTR zBB-8 zResistance Hero Poe, zResistance Hero Finn",0
"Sarfa Jons",,,325504,HansMF,"Home One, Han's MF, Rebel Y-wing 5*, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",0
"Sarfa Jons",0,1,102698,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"Sarfa Jons",1,1,97815,NS,"MT 8, AV zDaka Zombie Spirit 8",0
"Sarfa Jons",,,64587,Mon Mothma,"Mon Mothma 1, Hoth Rebel Scout, K-2SO 8, Lando Cassian 8",0
"Sarfa Jons",0,1,97829,BH,"Jango IG-88 Dengar 7, Greedo Cad",0
"Sarfa Jons",1,0,46645,Wiggs,"Wedge 6* 8, Biggs 9, Leia 8, Chirrut 6* 8, Baze 6* 8",0
"Tantema Garnik",1,1,160667,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Tantema Garnik",,,173551,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"Tantema Garnik",,,172773,JMLS,"zzzJKR zzJKL zzzzzzJMLS zHYoda zzzzGAS",1
"Tantema Garnik",0,1,143167,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Tantema Garnik",1,0,137728,CLS,"zzCLS zHan zChewbacca R2-D2 zChewpio",1
"Tantema Garnik",,,467034,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter 6*, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"Tantema Garnik",0,1,126758,Grievous,"zzGG zB2 zB1 zDroideka MagnaGuard",1
"Tantema Garnik",1,1,84216,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Tantema Garnik",0,1,119819,BH,"zBossk IG-88 Dengar Jango Boba",1
"Tantema Garnik",1,0,123778,Troopers,"zVeers zStarck DT Snowtrooper zzAdmiral Piett",1
"Tantema Garnik",0,1,66995,Phoenix,"Hera 8, Ezra Zeb 8, Kanan 8, Chopper 8",1
"Tantema Garnik",1,0,124652,zMaul,"zMaul Dooku Sidious Sith Empire Trooper, Sith Marauder",1
"Tantema Garnik",,,106595,Mon Mothma,"zzMon Mothma, Wedge Biggs Cara Dune 8, Lando",0
"Tantema Garnik",1,1,62097,NS_Alt,"MT 8, AV Spirit 9, Daka 8, Talia 5* 8",0
"Tantema Garnik",1,0,102962,ShaakClones,"Shaak Ti, zRex Echo (501st), zFives Clone Sergeant 9",0
"Tantema Garnik",1,1,33713,Rogue1,"Jyn 5* 8, Chirrut 5* 8, Baze 5* 8, K-2SO 5* 8, Cassian 5* 8",0
"Tantema Garnik",1,0,91259,EP (Counter, Rebel),"zEP Shoretrooper 5* 8, Krennic Wampa Stormtrooper 8",0
"Finnz",0,1,137200,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Empire Trooper",1
"Finnz",0,1,134149,padme,"zzPadme zGK zJKA zAhsoka C-3PO",1
"Finnz",1,0,138459,CLS,"zzzCLS zHan zChewbacca zR2-D2 zChewpio",1
"Finnz",,,390435,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Finnz",,,462272,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",1
"Finnz",0,1,95051,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Finnz",0,1,122055,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Finnz",,,112097,Mon Mothma,"zzMon Mothma, Wedge Biggs zCara Dune, Lando",1
"Finnz",1,1,121006,GAS,"zzzzGAS Rex zEcho (501st), zzFives ARC Trooper",1
"Finnz",1,1,140436,Revan Offense,"zzzJKR zzGMY zBS zJolee zHYoda",1
"Finnz",1,1,93607,Ewoks,"zChirpa Elder zPaploo Teebo zLogray",1
"Finnz",0,1,101384,BH,"zBossk zDengar Cad Jango zBoba",1
"Finnz",1,1,86366,Carth,"Carth Onasi, Mission Zaalbar Juhani Canderous",1
"Finnz",0,1,136969,FO,"zKRU zKylo FOE FOST zHux",1
"Finnz",0,1,87109,Phoenix,"zHera zEzra zZeb 8, zKanan Chopper",1
"Finnz",1,0,89917,Thragma (Counter),"zzThrawn Magma 8, DT 9, Tarkin Stormtrooper",1
"Finnz",1,0,19854,SionSolo (Counter),"zSion",1
"Finnz",,,326825,Malevolence,"Malevolence 6* Sun Fac SF, Soldier SF, Spy SF, Hyena Bomber 4*, Vulture Droid 5*, IG-2000",0
"Finnz",1,1,71021,NS,"MT 8, AV Daka Zombie Spirit 5* 8",0
"Finnz",1,0,87484,Troopers,"Veers Starck Snowtrooper Shoretrooper 6* zzAdmiral Piett",0
"Finnz",1,1,51544,Rogue1,"Jyn 6* 8, Chirrut 8, Baze 5* 8, K-2SO 9, Scarif 8",0
"JediBreakout",1,1,160975,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"JediBreakout",,,160336,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"JediBreakout",0,1,130332,padme,"zzPadme zGK JKA zAhsoka zzC-3PO",1
"JediBreakout",1,1,129323,JTR,"zzzJTR R2-D2 9, zBB-8 zResistance Hero Finn, Resistance Hero Poe",1
"JediBreakout",0,1,98000,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"JediBreakout",,,467162,Negotiator,"Negotiator 6* HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Jedi Consular's Starfighter, Rex's ARC-170",1
"JediBreakout",1,0,135271,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"JediBreakout",0,1,123796,Grievous,"zzGG zB2 zB1 zDroideka MagnaGuard",1
"JediBreakout",,,450575,Raddus,"Raddus 5* Sun Fac SF, Rey's Millennium Falcon, Poe Dameron's X-wing, Resistance X-wing, Biggs X-wing, Wedge X-wing, Phantom Ghost",1
"JediBreakout",1,1,121841,Revan Offense,"zzzJKR zGMY zBS zJolee HYoda 8",1
"JediBreakout",1,1,80589,Ewoks,"zChirpa Elder Paploo 9, Wicket Logray",1
"JediBreakout",1,0,121379,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives Clone Sergeant",1
"JediBreakout",0,1,120499,BH,"zzBossk Dengar Cad zJango zBoba",1
"JediBreakout",1,1,90639,Carth,"zCarth Onasi, zMission Zaalbar Juhani 9, zCanderous",1
"JediBreakout",1,0,112931,Troopers,"zVeers zStarck zzMoff Gideon 9, Shoretrooper zzAdmiral Piett",1
"JediBreakout",1,0,80536,Wiggs,"Wedge Biggs Han Chewbacca 9, zEzra",1
"JediBreakout",1,0,24967,NestSolo (Counter),"zNest",1
"JediBreakout",1,1,73660,NS,"MT 8, zzAV Daka 9, Zombie Spirit 5* 8",0
"JediBreakout",,,61301,Mon Mothma,"Mon Mothma 5* 8, Hoth Rebel Scout 8, Baze 5* 8, Cara Dune 8, Lando",0
"JediBreakout",0,1,60374,Phoenix,"Hera 8, Zeb 8, Kanan 8, Chopper 8, Sabine 5* 8",0
"DarthBinks",,,157092,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"DarthBinks",,,167438,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"DarthBinks",0,1,140040,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"DarthBinks",1,0,142630,CLS,"zzCLS zHan zzChewbacca zzR2-D2 zChewpio",1
"DarthBinks",,,341157,Malevolence,"Malevolence Sun Fac SF, Soldier SF, Spy SF, Hyena Bomber, Vulture Droid, IG-2000",1
"DarthBinks",,,492052,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",1
"DarthBinks",0,1,119770,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"DarthBinks",1,0,139945,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"DarthBinks",1,1,81187,Ewoks,"zChirpa Elder Paploo Scout Logray 9",1
"DarthBinks",0,1,104843,BH,"zBossk Dengar Cad zJango Boba",1
"DarthBinks",1,0,112940,Troopers,"zVeers zStarck Snowtrooper Range Trooper, zzAdmiral Piett",1
"DarthBinks",0,1,69485,Phoenix,"Hera 8, Ezra Zeb 8, Kanan 8, Chopper",1
"DarthBinks",1,0,94044,Thragma (Counter),"Thrawn Magma 7, Krennic Tarkin Stormtrooper 7",1
"DarthBinks",0,1,129113,BS,"zBS zGMY zJolee zzOld Ben, zHYoda",1
"DarthBinks",1,0,18552,SionSolo (Counter),"Sion",1
"DarthBinks",0,1,94861,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",0
"DarthBinks",1,1,75291,NS,"MT 8, zAV Daka 9, Zombie 8, Spirit 7",0
"DarthBinks",,,99803,Mon Mothma,"zzMon Mothma, Wedge Biggs Lando Bistan 6",0
"DarthBinks",1,1,85581,Carth,"zCarth Onasi, Mission Zaalbar Juhani Canderous 7",0
"DarthBinks",1,0,121406,zMaul,"Maul zDooku zSidious Sith Empire Trooper, Sith Marauder",0
"DarthBinks",0,1,63943,FO,"KRU 8, Kylo 8, FOO 9, Phasma 7, FOTP",0
"Danyo",0,1,138627,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Danyo",0,1,137841,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Danyo",1,0,129908,CLS,"zzzCLS zHan zzChewbacca zR2-D2 Old Ben",1
"Danyo",1,1,100559,NS_Alt,"zMT zAV zDaka Zombie Talia",1
"Danyo",,,424057,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Danyo",,,512412,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",1
"Danyo",0,1,117741,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Danyo",0,1,118115,Grievous,"zzGG B2 zB1 zDroideka MagnaGuard",1
"Danyo",,,102716,Disintegration,"Aurra Greef Karga, Boba zzBossk The Mandalorian",1
"Danyo",,,97385,Mon Mothma,"zzMon Mothma, Wedge Baze Chirrut Cara Dune",1
"Danyo",1,1,142327,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Danyo",1,1,145039,Revan Offense,"zzzJKR zGMY zBS zJolee zzHYoda",1
"Danyo",1,1,91982,Ewoks,"zChirpa Elder Paploo zWicket Logray",1
"Danyo",1,1,85574,Carth,"Carth Onasi, Mission 8, Zaalbar Juhani Canderous",1
"Danyo",1,1,117729,zEP,"zzEP zzzVader Tarkin TFP zSith Trooper",1
"Danyo",0,1,131243,FO,"zzKRU zKylo FOO FOE zHux",1
"Danyo",0,1,95962,Phoenix,"Hera zEzra Zeb Kanan zSabine",1
"Danyo",1,0,87166,Thragma (Counter),"zThrawn Magma 7, DT Krennic Shoretrooper",1
"Danyo",1,0,74712,Jawas,"Nebit Jawa Engineer 9, Jawa Scavenger, Jawa 9, Dathcha",1
"Danyo",1,0,18202,SionSolo (Counter),"Sion",1
"Danyo",1,0,14841,NestSolo (Counter),"Nest 9",1
"Danyo",1,1,155951,GL Rey,"zzzzzzRey zzzJTR BB-8 Resistance Hero Poe, zResistance Hero Finn",0
"Danyo",,,407191,Executrix,"Executrix Tie Adv, Emperor's Shuttle 5*, TIE Reaper 5*, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter, First Order TIE Fighter",0
"Danyo",1,0,72393,Troopers,"Veers Starck 7, Stormtrooper zMoff Gideon, Range Trooper 4* 7",0
"Danyo",0,1,91707,BH,"zJango Dengar 9, Greedo Cad Zam",0
"4Lom",,,167211,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"4Lom",1,1,164411,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zResistance Hero Poe, zResistance Hero Finn",1
"4Lom",0,1,106316,Qira,"Qira zL3-37 zVandor Chewbacca, zMission zZaalbar",1
"4Lom",1,1,109038,NS,"zzMT zzAV zDaka Zombie Spirit",1
"4Lom",0,1,140111,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"4Lom",,,495939,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"4Lom",1,0,141956,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zzOld Ben",1
"4Lom",,,460893,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"4Lom",0,1,109916,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"4Lom",0,1,126532,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"4Lom",1,0,140415,Traya,"zzTraya zDN zSion Sith Empire Trooper, zzThrawn",1
"4Lom",,,471937,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter, First Order TIE Fighter",1
"4Lom",1,1,142341,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"4Lom",1,1,131327,Revan Offense,"zzzJKR zzGMY zBS zJolee zzHYoda",1
"4Lom",1,1,96421,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"4Lom",0,1,106913,BH,"zzBossk Dengar zGreedo Jango zBoba",1
"4Lom",1,0,115176,Troopers,"zVeers zStarck DT Range Trooper, zzAdmiral Piett",1
"4Lom",0,1,95554,FO,"zzKRU zKylo FOO FOE zHux",1
"4Lom",0,1,94396,Phoenix,"Hera zEzra Zeb zKanan zSabine",1
"4Lom",1,0,118357,zMaul,"zMaul zDooku zSidious Sith Assassin, zSavage",1
"4Lom",1,1,95245,Rogue1,"zzJyn Chirrut Baze K-2SO zCassian",1
"4Lom",1,0,121225,EP (Counter, Rebel),"zzEP Shoretrooper Krennic zzWampa Stormtrooper",1
"4Lom",1,0,82002,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"4Lom",1,0,19428,NestSolo (Counter),"zNest",1
"4Lom",,,359031,Malevolence,"Malevolence 6* Sun Fac SF, Soldier SF, Spy SF, Hyena Bomber 6*, Vulture Droid, IG-2000",0
"4Lom",,,77969,Mon Mothma,"Mon Mothma 4* 8, Wedge Hoth Rebel Scout, Scarif Biggs",0
"Q2cold",,,162145,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzVader",1
"Q2cold",1,1,109618,NS_Alt,"zzMT zAV zDaka Zombie Talia",1
"Q2cold",0,1,99340,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Q2cold",1,0,129377,Traya,"zzTraya zDN zSion Sith Empire Trooper, Thrawn",1
"Q2cold",0,1,117484,Grievous,"zzGG zB2 zB1 zDroideka MagnaGuard",1
"Q2cold",1,0,134745,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Q2cold",1,0,126011,Troopers,"zVeers zStarck Range Trooper, Shoretrooper zzAdmiral Piett",1
"Q2cold",0,1,68288,Phoenix,"Hera 8, Ezra 8, Zeb 8, Kanan 8, Chopper 8",1
"Q2cold",1,0,124349,zMaul,"zMaul zDooku zSidious Savage Sith Marauder",1
"Q2cold",,,308866,Malevolence,"Malevolence Sun Fac SF 6*, Soldier SF, Spy SF, Hyena Bomber 4*, Vulture Droid 5*, IG-2000 5*",0
"Q2cold",1,1,86814,Revan,"zJKR BS GMY Jolee GK 7",0
"Q2cold",1,1,79593,Carth,"Carth Onasi, zMission Zaalbar 9, zJuhani Canderous 7",0
"Q2cold",0,1,65185,BH,"Bossk 5* IG-88 8, Greedo 8, Cad 8, Boba 8",0
"Q2cold",1,1,44128,Rogue1,"Jyn 6* 8, Chirrut 5* 8, Baze 5* 8, K-2SO 8, Cassian 8",0
"Q2cold",0,1,49864,FO,"KRU 5* 8, Kylo 8, FOO 8, Phasma 8, FOST 5* 8",0
"Q2cold",1,0,79796,EP (Counter, Rebel),"zzEP Krennic DT 5* 8, Wampa 5* 8, Stormtrooper 8",0
"Sellie101",1,1,160502,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Sellie101",0,1,119347,DRMalak,"zzzDR zHK-47 zBSF zzMalak Sith Marauder",1
"Sellie101",0,1,85497,Geonosians,"zzGBA Sun Fac 8, Geo Soldier, Geo Spy, Poggle",1
"Sellie101",1,1,123734,Revan,"zzzJKR zBS zGMY zJolee GK 8",1
"Sellie101",1,1,90897,Carth,"zCarth Onasi, zMission zZaalbar Juhani Canderous",1
"Sellie101",0,1,91574,BH,"zzBossk Dengar 9, Greedo 8, zJango Boba 9",1
"Sellie101",1,1,119202,zEP,"zEP zzzVader Tarkin Krennic Sion 9",1
"Sellie101",1,0,92813,501st,"zRex Clone Sergeant, zEcho (501st), zzFives Ahsoka",1
"Sellie101",0,1,69675,Phoenix,"Hera 8, Ezra Zeb 8, Kanan 8, Chopper 8",1
"Sellie101",,,357733,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter 3*, Clone Sergeant's ARC-170 5*, Rex's ARC-170",0
"Sellie101",1,1,76141,NS,"MT 8, AV Daka Zombie Spirit 8",0
"Sellie101",0,1,70462,Grievous,"GG B2 5* 9, Dooku IG-88 5* 8, T3-M4 7",0
"Sellie101",1,0,94276,Troopers,"zVeers Starck Snowtrooper 8, Shoretrooper 6* 8, zzAdmiral Piett",0
"Sellie101",1,0,54402,Wiggs,"Wedge 5* 8, Biggs 8, Han 8, Chewbacca 5* 7, Leia 8",0
"Sellie101",1,1,36848,Rogue1,"Jyn 5* 8, Chirrut 5* 8, Baze 5* 8, K-2SO 8, Cassian 5* 8",0
"MINIQuagmire",,,170333,JMK,"zzzzzzJMK zJKA zGMY zzShaak Ti, zGK",1
"MINIQuagmire",,,166709,SEE,"zzzzzzSEE zBSF zzMalak DR zzVader",1
"MINIQuagmire",,,511139,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Jedi Consular's Starfighter, Plo Koon's Jedi Starfighter",1
"MINIQuagmire",0,1,140647,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"MINIQuagmire",,,145179,Disintegration,"Aurra zzGreef Karga, zBoba zBossk zzThe Mandalorian",1
"MINIQuagmire",1,1,153902,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"MINIQuagmire",1,1,80443,Ewoks,"zChirpa Elder Paploo Scout Wicket",1
"MINIQuagmire",1,1,84797,Carth,"Carth Onasi, Mission Zaalbar Juhani Canderous",1
"MINIQuagmire",0,1,127203,BH,"zzJango zIG-88 Dengar Greedo 8, Cad",1
"MINIQuagmire",0,1,71204,Phoenix,"Hera Ezra Zeb Kanan Sabine 8",1
"MINIQuagmire",1,0,112892,Troopers,"zVeers Starck DT 9, Snowtrooper zzAdmiral Piett",1
"MINIQuagmire",1,0,90447,EP (Counter, Rebel),"zEP Shoretrooper 9, Krennic Wampa 8, Nest 9",1
"MINIQuagmire",1,0,111641,CLS,"zCLS zHan zChewbacca R2-D2 Old Ben",0
