Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,DSR Bot style mod score -- higher is better, aim for 3.0.  This is # of mods with secondary speed ≥ 15 / character gp / 100 000,DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,Zetas,Relic Levels,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Deathsticks2187",612477778,1839866,1135781,704085,161,142,8,119,19,10,76,0,5,15,36,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2
"DarthVenitus",561427612,500636,310931,189705,163,-705,0,0,2,0,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kyuui",312115414,4475001,2689111,1785890,150,-179,55,131,72,80,182,14,15,28,51,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,11,7
"Shazta",777741672,2841824,1650465,1191359,138,-149,109,57,26,7,154,0,2,13,32,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,4
"Warill",387133521,930308,654724,275584,237,43,0,101,5,12,34,2,2,5,13,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Warsong",254363122,1848394,1041313,807081,129,-59,278,260,28,61,68,8,13,23,32,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,5,2
"DarthLeviathan",526177189,2536094,1554450,981644,158,-272,173,146,24,41,83,7,9,20,36,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3
"Sarith LeKit",224444737,1232684,674660,558024,120,152,59,103,7,9,48,1,3,8,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
"Aster",146265367,5847688,3399938,2447750,138,-63,241,188,118,100,218,9,24,66,106,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,19,12,9
"the geege",836428781,2456986,1522588,934398,162,146,91,138,31,30,117,5,6,22,31,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5,3
"StellateSleet36",793669335,4215610,2599601,1616009,160,-172,100,158,86,55,170,5,17,39,77,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,17,12,8
