Player,Offense,Defense,GP,Name,Squad,Viable
"Matze945",0,1,71567,FO,"zzKRU 8, zKylo Hux 3* 7, FOTP 8, Phasma 7",0
"Matze945",1,0,54452,QiraNest,"Qira 4* 7, Nest 3* 7, Vandor Chewbacca 3* 8, L3-37 4* 8, zzHYoda 6*",0
"Arqura",0,1,101369,DR,"zzzDR zzHK-47 zBSF Sith Empire Trooper 9, Sith Assassin 8",1
"Arqura",0,1,86546,Geonosians,"zzGBA Sun Fac 9, Geo Soldier, Geo Spy 8, Poggle",1
"Arqura",1,1,80896,JTR,"zJTR 8, Scav Rey, BB-8 8, zR2-D2 9, Finn",1
"Arqura",1,1,85978,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Arqura",1,1,90462,Carth,"zCarth Onasi, Mission zZaalbar Juhani Canderous",1
"Arqura",0,1,99119,BH,"zBossk zZam Cad zBoba The Mandalorian",1
"Arqura",1,1,116815,zEP,"zzEP zzzVader Tarkin 9, TFP 8, zSion",1
"Arqura",0,1,101842,FO,"zzKRU zKylo FOE FOO FOST 8",1
"Arqura",0,1,85207,Phoenix,"zHera Zeb 9, zKanan zEzra Sabine",1
"Arqura",1,0,72682,Wiggs,"Wedge 8, Biggs 8, zCLS Han Chewbacca 9",1
"Arqura",0,1,83281,padme,"zPadme GK 8, JKA Ahsoka 8, Fives 9",1
"Arqura",,,278601,HansMF,"Home One, Han's MF 5*, Rebel Y-wing 5*, Bistan's U-wing 6*, Phantom Ghost Cassian's U-wing 5*, Biggs X-wing",0
"Arqura",0,1,83272,Grievous,"zGG B2 8, zDooku IG-88 8, T3-M4",0
"Arqura",1,1,69835,NS,"MT 8, AV Daka 9, Zombie 8, Spirit 8",0
"Arqura",1,1,103265,Revan Offense,"zJKR zGMY zBS zJolee HYoda 5* 7",0
"Arqura",1,0,54724,Troopers,"Veers 9, Starck 7, Snowtrooper 8, Stormtrooper 8, DT 5* 8",0
"Arqura",1,1,46988,Rogue1,"Jyn 5* 8, Chirrut 6* 8, Baze 5* 8, Cassian 8, K-2SO 8",0
"Bubmjf",0,1,91037,BH,"zBossk IG-88 zBoba The Mandalorian 9, Dengar 9",1
"Bubmjf",0,1,96515,BS,"zBS zzGMY Ahsoka Old Ben 9, Ezra 8",1
"Bubmjf",0,1,58262,FO,"KRU 8, Kylo FOSFTP 7, Phasma 7, FOE 8",0
"JediKnightAurora",1,0,65165,Clones,"Cody 9, Rex Echo (501st) 8, Fives ARC Trooper 9",0
"Fraggle Rawk Two",0,1,95834,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Fraggle Rawk Two",0,1,94003,BH,"zzBossk IG-88 Cad zBoba Dengar 8",1
"Fraggle Rawk Two",0,1,85352,FO,"zzKRU zKylo Phasma 8, FOE FOO",1
"Fraggle Rawk Two",0,1,74079,Phoenix,"Hera Zeb Kanan 9, Ezra Sabine 8",1
"Fraggle Rawk Two",0,1,91408,BS,"zBS zGMY zJolee GK 8, zAhsoka",1
"Fraggle Rawk Two",1,1,80786,JTR,"JTR 8, Scav Rey, BB-8 9, zzR2-D2 Finn 9",0
"Fraggle Rawk Two",1,1,56305,NS_Alt,"MT 8, AV 8, Talia 8, Daka 9, Spirit 6* 8",0
"Fraggle Rawk Two",1,1,68445,Ewoks,"zChirpa 9, Elder Paploo 9, Scout 5* 8, Logray 8",0
"Fraggle Rawk Two",1,1,87492,zEP,"zEP zzzVader Tarkin TFP 9, DN 5* 8",0
"Fraggle Rawk Two",1,0,77061,Wiggs,"Wedge 5* 8, Biggs 8, zzzCLS zHan Leia 9",0
"Fraggle Rawk Two",1,0,55046,Troopers,"Veers Starck 9, Snowtrooper 8, Stormtrooper 8, DT 5* 8",0
"Fraggle Rawk Two",1,0,53724,Clones,"Cody 8, Rex 8, Echo (501st) 8, Fives 9, Clone Sergeant 8",0
"Fraggle Rawk Two",1,1,40426,Rogue1,"Jyn 5* 8, Chirrut 5* 8, Baze 5* 8, Cassian 8, K-2SO 8",0
"Raymantheonly",0,1,109207,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Raymantheonly",1,0,83104,CLS,"zCLS 9, Han 8, Chewbacca 8, zzR2-D2 Old Ben",1
"Raymantheonly",,,307693,HansMF,"Home One, Han's MF 5*, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Raymantheonly",0,1,87176,Geonosians,"zzGBA 9, Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Raymantheonly",0,1,89637,Grievous,"zzGG zB2 9, zB1 zDroideka MagnaGuard",1
"Raymantheonly",1,1,100644,Revan Offense,"zzzJKR zGMY BS Jolee 8, zzHYoda",1
"Raymantheonly",1,1,93685,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Raymantheonly",1,0,101334,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper 8",1
"Raymantheonly",0,1,105731,BH,"zzBossk zIG-88 zzJango zBoba zDengar 9",1
"Raymantheonly",1,1,126295,zEP,"zzEP zzzVader zTarkin Krennic TFP 9",1
"Raymantheonly",0,1,72307,Phoenix,"Hera 9, Zeb 8, zKanan 9, Ezra 8, Sabine 8",1
"Raymantheonly",1,0,108742,Troopers,"zVeers zStarck zStormtrooper zzAdmiral Piett, zDT 9",1
"Raymantheonly",0,1,106160,DR,"zzzDR 9, zHK-47 zBSF Sith Empire Trooper 8, zzThrawn",0
"Raymantheonly",1,1,72113,NS,"MT 9, AV 9, Daka 9, Zombie Spirit 9",0
"Raymantheonly",,,397173,Executrix,"Executrix Tie Adv, Emperor's Shuttle 5*, TIE Reaper 6*, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter 6*, First Order TIE Fighter",0
"Raymantheonly",1,0,66469,Traya,"zTraya 8, DN 8, Sion 4, zDooku Sith Assassin 5",0
"Raymantheonly",1,1,81127,Carth,"zCarth Onasi, Mission 7, Zaalbar 8, zJuhani zCanderous",0
"Raymantheonly",0,1,68153,FO,"KRU 8, Kylo 8, FOTP 9, FOO 8, FOST 9",0
"Raymantheonly",1,1,61670,Rogue1,"Jyn 7, Chirrut 8, Baze 6* 7, Cassian 8, Bodhi Rook 7",0
"Bavo",0,1,137885,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Bavo",0,1,126920,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Bavo",,,331627,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Bavo",0,1,97947,Grievous,"zzGG zB2 zB1 zDroideka 8, MagnaGuard",1
"Bavo",1,1,104573,JTR,"zzzJTR zScav Rey, zBB-8 R2-D2 Finn",1
"Bavo",1,1,120299,Revan Offense,"zzzJKR zGMY zBS zJolee Ezra",1
"Bavo",1,1,82574,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Bavo",0,1,107108,BH,"zzBossk zJango zBoba zDengar zzGreef Karga",1
"Bavo",1,1,89912,Carth,"zCarth Onasi, zMission zZaalbar Juhani zCanderous",1
"Bavo",1,1,90419,zEP,"zEP zzVader Tarkin TFP 8, Sion 8",1
"Bavo",1,0,75177,Wiggs,"Wedge 8, Biggs 8, zCLS 9, zHan 9, Chewbacca 9",1
"Bavo",1,1,76022,NS,"zMT zAV Daka 9, Zombie Spirit 6* 7",0
"Bavo",0,1,61842,Geonosians,"GBA 6* 7, Sun Fac 8, Geo Soldier 9, Geo Spy 7, Poggle 6",0
"Bavo",,,295722,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper 3*, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter, First Order TIE Fighter",0
"Bavo",1,0,92399,ShaakClones,"zShaak Ti, zRex zEcho (501st) 9, zzFives 9, zARC Trooper 8",0
"Bavo",1,0,57396,Troopers,"Veers Starck 8, Snowtrooper 8, Stormtrooper 3, Admiral Piett 4* 7",0
"Bavo",0,1,67050,FO,"KRU 8, Kylo 9, FOE 9, FOO 8, FOST 8",0
"Bavo",0,1,69128,Phoenix,"zHera 8, Chopper 8, Zeb 8, Kanan 8, Sabine 7",0
"Bavo",1,1,63532,Rogue1,"Jyn 7, Chirrut 7, Baze 7, Cassian 7, K-2SO 8",0
"Bavo",1,0,12790,NestSolo (Counter),"Nest 7",0
"Subetron",1,1,150725,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Subetron",0,1,84998,Qira,"zQira L3-37 8, Vandor Chewbacca 8, zMission zZaalbar",1
"Subetron",0,1,136101,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Subetron",0,1,119135,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Subetron",1,1,106939,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"Subetron",,,470546,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"Subetron",1,0,122627,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zzOld Ben",1
"Subetron",,,332867,Malevolence,"Malevolence 5* Sun Fac SF, Soldier SF, Spy SF, Hyena Bomber, Vulture Droid, IG-2000",1
"Subetron",,,391808,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Subetron",0,1,96821,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Subetron",0,1,122390,Grievous,"zzGG zB2 zB1 zDroideka zMagnaGuard",1
"Subetron",1,0,117478,Traya,"zzTraya zDN zSion zDooku zzEP",1
"Subetron",,,437027,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter, First Order TIE Fighter",1
"Subetron",,,103829,Disintegration,"Aurra Greef Karga 8, zBoba zzBossk zzThe Mandalorian",1
"Subetron",1,1,118948,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Subetron",1,1,129300,Revan Offense,"zzzJKR zGMY zBS zJolee zzHYoda",1
"Subetron",1,1,95883,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Subetron",1,0,91088,Troopers,"zVeers zStarck Range Trooper, Shoretrooper DT",1
"Subetron",0,1,71992,Phoenix,"Hera 9, Zeb 8, Kanan 8, Ezra Sabine 8",1
"Subetron",1,1,85196,Rogue1,"zJyn Chirrut Baze Cassian K-2SO 9",1
"Subetron",1,0,67250,Jawas,"Nebit 8, Jawa Engineer 9, Jawa Scavenger 8, Jawa 9, Dathcha",1
"Subetron",,,73388,Mon Mothma,"zzMon Mothma 9, Bistan 8, Wedge Pao 8, Hoth Rebel Scout 8",0
"Subetron",0,1,100329,BH,"zJango zEmbo IG-88 Cad zDengar",0
"dern",1,1,138373,GL Rey,"zzzzzzRey zHoldo zGK zResistance Hero Poe, zResistance Hero Finn",1
"dern",1,1,143920,JTR,"zzzJTR zScav Rey, zzBB-8 zzR2-D2 zFinn",1
"dern",1,1,99098,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"dern",1,1,101231,zEP,"zzEP zzzVader Tarkin zBSF zTraya 8",1
"dern",0,1,105615,BS,"zBS zzGMY zJolee Old Ben 9, Ahsoka",1
"dern",1,1,71631,NS,"MT 8, zzAV Daka Zombie 8, Spirit 6* 8",0
"dern",0,1,72298,Geonosians,"GBA 4* 7, Sun Fac 8, Geo Soldier, Geo Spy, Poggle",0
"dern",,,422578,Raddus,"Raddus 5* Sun Fac SF, Rey's Millennium Falcon, Poe Dameron's X-wing, Resistance X-wing, Biggs X-wing, Wedge X-wing 6*, Phantom Ghost",0
"dern",,,51815,Mon Mothma,"Mon Mothma 3* 4, Lando 5* Biggs 8, Wedge 5* 8, Hoth Rebel Scout 8",0
"dern",,,81841,Nute-Sep,"Nute zDooku Jango Nest 4* 8, zMagnaGuard 9",0
"dern",1,0,94829,CLS,"zzzCLS zHan 9, zChewbacca 5* 8, Leia zzC-3PO 6*",0
"dern",1,1,93235,Ewoks,"Chirpa Elder zPaploo Teebo zWicket",0
"dern",0,1,81348,BH,"Bossk 5* 9, Greedo 9, IG-88 9, Cad zBoba",0
"dern",1,0,67103,Clones,"Cody 7, Rex 7, Echo (501st) 7, zFives 8, Clone Sergeant",0
"dern",0,1,66719,FO,"KRU Kylo 9, FOTP 8, Phasma 7, FOO 8",0
"dern",0,1,60172,Phoenix,"Hera 4* 8, Chopper 8, Zeb 8, Kanan 7, Sabine 5* 7",0
"dern",1,0,8733,SionSolo (Counter),"Sion 4* 6",0
"Shazta",1,1,86777,Carth,"zCarth Onasi, zMission zZaalbar Juhani zCanderous",1
"Shazta",0,1,91277,BH,"zzBossk Greedo 8, Jango Boba Dengar 9",1
"Shazta",0,1,81427,FO,"zzKRU Kylo FOTP FOE 9, FOO",1
"Shazta",1,0,75437,Wiggs,"Wedge 7, Biggs CLS Ezra Leia 8",1
"Shazta",0,1,85039,BS,"zBS 9, zGMY zJolee 9, GK 8, Ahsoka 8",1
"Shazta",1,0,13758,NestSolo (Counter),"Nest 9",1
"Shazta",0,1,87493,DRMalak,"DR HK-47 BSF zzMalak 6* Sith Empire Trooper 8",0
"Shazta",0,1,84958,Geonosians,"zGBA Sun Fac 9, Geo Soldier, Geo Spy, Poggle",0
"Shazta",1,0,87891,ShaakClones,"zzShaak Ti, zRex Echo (501st) 9, zFives 8, ARC Trooper 8",0
"Shazta",1,1,66786,Ewoks,"Chirpa 9, Elder 8, Paploo 7, Wicket 9, Logray 8",0
"Shazta",0,1,66558,Phoenix,"Hera 8, Chopper 9, Zeb 8, Kanan 9, Sabine 6* 7",0
"Linc Twi'chael",1,1,113150,Revan,"zzJKR BS zzGMY zJolee GK 8",1
"Linc Twi'chael",1,0,89749,501st,"zRex ARC Trooper 8, Echo (501st), Fives Ahsoka",1
"Linc Twi'chael",1,0,64787,Wiggs,"Wedge 8, Biggs 8, Han 8, Ezra 8, Leia 8",1
"Linc Twi'chael",0,1,77816,Geonosians,"GBA Sun Fac 8, Geo Soldier 8, Geo Spy 9, Poggle",0
"Linc Twi'chael",1,1,71048,NS_Alt,"MT 8, AV Zombie 5* 8, Talia 8, Daka",0
"Linc Twi'chael",1,1,87952,zEP,"zzEP zzVader Tarkin TFP 8, Traya 6* 8",0
"ferm",0,1,86746,padme,"zzPadme zGK 8, zJKA Ahsoka 8, CW Chewbacca 8",1
"ferm",1,0,94905,CLS,"zzzCLS zHan Chewbacca 8, R2-D2 8, zOld Ben",1
"ferm",1,1,100754,NS_Alt,"zzMT zzAV Zombie Talia zDaka",1
"ferm",0,1,83077,Geonosians,"zzGBA Sun Fac 8, Geo Soldier, Geo Spy 8, Poggle",1
"ferm",1,1,142258,Revan Offense,"zzzJKR zzGMY zBS zJolee zEzra",1
"ferm",0,1,116322,BH,"zzBossk zGreedo zzJango zBoba zDengar",1
"ferm",1,1,129817,zEP,"zzEP zzzVader zzTarkin TFP 8, zBSF",1
"ferm",0,1,88772,FO,"zzKRU zKylo Phasma 8, FOE 9, FOO 8",1
"ferm",1,0,111102,zMaul,"zMaul zDooku zzDN zzzDR Savage",1
"ferm",1,0,20140,SionSolo (Counter),"zSion",1
"ferm",1,0,18162,NestSolo (Counter),"zNest",1
"ferm",1,0,85500,ShaakClones,"zzShaak Ti 9, zRex 8, zEcho (501st) 9, zzFives 8, Clone Sergeant 6",0
"ferm",1,1,87287,Carth,"zCarth Onasi, Mission 8, Zaalbar 7, zJuhani zCanderous",0
"ferm",0,1,82546,Phoenix,"zHera Chopper 8, zZeb zKanan Sabine 5* 8",0
"ferm",1,0,67793,Wiggs,"Wedge 6* 7, Biggs 8, zLeia Chirrut Baze 7",0
"ferm",1,0,77801,IG88,"IG-88 6, zzGG BB-8 8, zzT3-M4 8, L3-37 8",0
"StarLord",1,0,147908,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zStormtrooper Han",1
"StarLord",0,1,116660,DR,"zzzDR zzHK-47 zBSF Sith Assassin 8, zzThrawn",1
"StarLord",,,439560,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"StarLord",,,568204,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",1
"StarLord",,,103794,Nute-OR,"zNute zDooku zzJango zZaalbar zMission",1
"StarLord",1,1,149934,Revan,"zzzJKR zBS zzGMY zJolee zGK",1
"StarLord",1,1,87870,Ewoks,"zChirpa Elder zPaploo Scout zLogray",1
"StarLord",0,1,114743,BH,"zzBossk zZam zBoba zzThe Mandalorian, Dengar 8",1
"StarLord",1,1,111728,zEP,"zzEP zzzVader zzTarkin TFP Sion 9",1
"StarLord",1,0,123967,501st,"zRex ARC Trooper 8, zEcho (501st), zzFives zAhsoka",1
"StarLord",0,1,101241,Phoenix,"zHera zZeb zKanan zEzra zSabine",1
"StarLord",1,0,18241,NestSolo (Counter),"zNest",1
"StarLord",,,277670,Malevolence,"Malevolence 5* Sun Fac SF, Soldier SF, Spy SF, Hyena Bomber 4*, Vulture Droid 3*, IG-2000",0
"StarLord",1,1,75950,NS,"MT 8, zzAV Daka Zombie 8, Spirit 9",0
"StarLord",0,1,73585,Grievous,"zzGG B2 4* 8, B1 9, Droideka 8, MagnaGuard 9",0
"StarLord",,,363887,Executrix,"Executrix Tie Adv, Emperor's Shuttle 4*, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter 4*, First Order TIE Fighter",0
"StarLord",,,61900,Mon Mothma,"Mon Mothma 3* 8, Chirrut 8, Bistan 8, Pao 8, Hoth Rebel Scout 8",0
"StarLord",1,0,58455,Troopers,"Veers 8, Starck 7, Range Trooper 4* 7, Stormtrooper 8, Shoretrooper 8",0
"StarLord",1,0,87028,Wiggs,"Wedge 8, Biggs zFulcrum zzC-3PO 6* 9, zLeia",0
"StarLord",0,1,70476,FO,"KRU 8, Kylo 9, zFOTP FOO 8, FOST 8",0
"the geege II",0,1,94531,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"the geege II",1,1,117644,Revan,"zzzJKR zBS zGMY zJolee zGK 8",1
"the geege II",0,1,103885,BH,"zzBossk zJango Cad zBoba zDengar",1
"the geege II",0,1,77952,Phoenix,"Hera 9, Chopper Zeb 9, Kanan 8, zEzra",1
"the geege II",1,0,65785,CLS,"CLS 8, Han 7, Chewbacca 6* 3, R2-D2 Stormtrooper Han 9",0
"the geege II",1,0,60321,501st,"Rex 8, Clone Sergeant 6* 6, Echo (501st) 7, Fives 5, zAhsoka",0
"the geege II",1,0,57408,Jawas,"Nebit 7, Jawa Engineer 7, Jawa Scavenger 7, Jawa 7, Dathcha 7",0
"MasterWolfyYT",0,1,79148,Geonosians,"zzGBA 9, Sun Fac 8, Geo Soldier, Geo Spy 8, Poggle",1
"MasterWolfyYT",0,1,64491,Phoenix,"Hera 8, Chopper 8, Zeb 8, Kanan 8, Ezra 8",1
"MasterWolfyYT",1,0,61032,ShaakClones,"Shaak Ti 2* 7, Rex 7, Echo (501st) 8, Fives 9, ARC Trooper 7",0
"MasterWolfyYT",0,1,68667,FO,"KRU 8, Kylo 9, Phasma 8, FOE FOO 8",0
"MasterWolfyYT",0,1,71893,BS,"BS 8, GMY JKA 8, Old Ben 9, Ahsoka 8",0
"Ahren",0,1,105119,DRMalak,"zzzDR HK-47 BSF zzMalak Sith Empire Trooper 8",1
"Ahren",1,1,98385,Revan,"zzzJKR BS zGMY zJolee GK 8",1
"Ahren",0,1,84349,BH,"zBossk Jango Cad Boba 9, Dengar 9",1
"Ahren",1,1,108123,zEP,"zEP zzVader Tarkin Krennic TFP 9",1
"Ahren",0,1,68771,Phoenix,"Hera 8, Chopper 8, Zeb 8, Kanan 8, Ezra",1
"Ahren",1,0,75162,CLS,"CLS 9, zHan Chewbacca 8, R2-D2 8, Stormtrooper Han 9",0
"Ahren",0,1,73426,Geonosians,"zGBA 9, Sun Fac 7, Geo Soldier 9, Geo Spy, Poggle 8",0
"Ahren",1,1,83231,Carth,"zCarth Onasi, zMission zZaalbar Juhani 7, Canderous",0
"Ahren",1,0,66418,ShaakClones,"zShaak Ti 8, Rex 8, Echo (501st) 8, Fives 8, Clone Sergeant 5* 8",0
"Ahren",1,0,98060,Troopers,"Veers Starck Snowtrooper 7, zzAdmiral Piett, DT",0
"dark panda82",0,1,89249,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"dark panda82",,,337704,HansMF,"Home One, Han's MF, HT Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"dark panda82",1,1,94237,Revan,"zzJKR zBS zGMY Jolee 8, GK 8",1
"dark panda82",1,1,84250,Ewoks,"zChirpa Elder Paploo Teebo Scout",1
"dark panda82",0,1,112914,BH,"zzBossk zJango Cad zBoba zThe Mandalorian",1
"dark panda82",1,1,101836,zEP,"zzEP zzzVader Tarkin 8, TFP 8, zBSF",1
"dark panda82",0,1,72867,Phoenix,"Hera 9, Zeb 8, Kanan 8, Ezra Sabine 9",1
"dark panda82",1,0,65695,Wiggs,"Wedge 8, Biggs 8, Han 8, Chewbacca 9, Leia",1
"dark panda82",1,1,73648,JTR,"JTR 8, Scav Rey, BB-8 8, zR2-D2 zFinn",0
"dark panda82",0,1,85337,Grievous,"GG 9, B2 9, Droideka 8, Nute zDooku",0
"dark panda82",1,1,66458,NS,"MT 8, AV Daka 8, Zombie 8, Spirit 8",0
"dark panda82",1,1,79341,Carth,"zCarth Onasi, Mission 7, Zaalbar 7, Juhani Canderous",0
"dark panda82",1,0,78489,501st,"Rex 8, zARC Trooper 8, Echo (501st) 8, Fives 9, zAhsoka",0
"dark panda82",1,0,46658,Thragma (Counter),"Thrawn 8, Magma 6, DT 6* 8, Stormtrooper 8, Shoretrooper 5* 8",0
"dark panda82",0,1,67002,FO,"KRU 8, Kylo 9, Phasma 9, FOE 9, FOO 8",0
"dark panda82",1,1,43175,Rogue1,"Jyn 5* 8, Chirrut 5* 8, Baze 5* 8, Cassian 8, K-2SO 8",0
"Trek",1,1,96169,NS,"zMT zAV Daka Zombie Spirit",1
"Trek",0,1,133968,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Trek",0,1,107515,DR,"zzzDR zHK-47 BSF Sith Empire Trooper, Sith Assassin 8",1
"Trek",,,315556,HansMF,"Home One, Han's MF 5*, HT Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Trek",0,1,128930,Grievous,"zzGG zB2 zB1 zDroideka MagnaGuard",1
"Trek",1,1,147450,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Trek",1,1,114299,Revan Offense,"zzzJKR zGMY BS zJolee Ezra 8",1
"Trek",1,1,83405,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Trek",0,1,89020,BH,"zBossk Jango Cad Boba Dengar 9",1
"Trek",1,0,93766,Troopers,"zVeers zStarck Snowtrooper Range Trooper, Shoretrooper",1
