Player,Offense,Defense,GP,Name,Squad,Viable
"QUENTITRON",0,1,60472,BS,"BS 4* G9, zGMY Jolee 4* G8, Old Ben G9, HYoda 5* G4",0
"Wolfheart",0,1,119618,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Wolfheart",0,1,116940,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO G9",1
"Wolfheart",1,1,99715,NestSisters,"zzAV zMT zDaka Zombie zNest",1
"Wolfheart",,,403217,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Jedi Consular's Starfighter, Plo Koon's Jedi Starfighter",1
"Wolfheart",1,1,138642,JTR,"zzzJTR zzR2-D2 zzBB-8 zResistance Hero Finn, Resistance Hero Poe",1
"Wolfheart",0,1,87329,Geonosians,"zzGBA Poggle Geo Soldier, Geo Spy, Sun Fac G8",1
"Wolfheart",,,300703,HansMF,"Home One, Han's MF 5*, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Wolfheart",1,1,109046,Revan Offense,"zzzJKR zGMY zBS zJolee Ezra G8",1
"Wolfheart",1,1,81950,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray G9",1
"Wolfheart",0,1,105329,BH,"zzBossk Dengar IG-88 Cad zBoba",1
"Wolfheart",1,1,95821,zEP,"zzEP zzzVader Tarkin Traya G8, zDN G8",1
"Wolfheart",1,0,86790,Wiggs,"Wedge G8, Biggs zzzCLS zHan Leia",1
"Wolfheart",0,1,93317,Grievous,"zGG B2 G8, zB1 zDroideka G8, MagnaGuard G8",0
