Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,DSR Bot style mod score -- higher is better, aim for 3.0.  This is # of mods with secondary speed ≥ 15 / character gp / 100 000,DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,Zetas,Relic Levels,7*,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Leo the lion",312994299,5107481,2778133,2329348,119,10,100,155,67,82,192,19,44,88,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,18,11,9
"Carrot Hammer",476638129,4171805,2477549,1694256,146,-5,88,145,72,48,154,14,37,67,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,13,9,6
"JedArt",883415744,4565370,2580343,1985027,129,6,85,118,68,41,177,9,37,87,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,16,12,9
"Cruzman",962295923,3337857,2013238,1324619,151,-12,203,179,72,45,116,11,40,58,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,9,7,6
"ChadVader",787359864,4223353,2434461,1788892,136,-93,213,227,73,101,159,26,50,90,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,17,13,9
"Xela Ztak",779427813,3753973,2354205,1399768,168,47,140,206,49,37,179,15,55,76,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,11,8,7
"Six",992469319,3887717,2288348,1599369,143,-53,371,174,64,70,163,16,38,72,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,16,10,8
"J1GSAW",396957153,2640438,1558410,1082028,144,-71,25,153,40,18,106,6,31,41,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,6,5,3
"Jastarter",476181546,4474457,2700678,1773779,152,117,151,103,81,41,184,7,31,62,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,14,10,7
"Shagmire",748849194,4822299,2733824,2088475,130,11,131,205,75,70,191,18,67,105,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,17,13,8
"TheMonikon",423522555,4487048,2625364,1861684,141,0,64,172,71,51,167,19,48,82,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,12,9,7
"Tyson",358865491,3894178,2323301,1570877,147,-16,383,194,67,73,164,18,43,73,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,18,13,11
"Crazaig",689688922,4692850,2775136,1917714,144,-49,75,173,77,67,169,15,53,87,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,14,10,9
"XxXDarthJokerXxX",812211219,3616581,2192018,1424563,153,-284,100,134,51,28,146,7,36,51,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,4,6
"Andhur P'hul",625285383,4079444,2300382,1779062,129,125,291,225,59,85,181,19,56,88,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,13,10,7
"Ozzy",574547774,4582885,2727674,1855211,147,12,51,162,92,62,182,22,40,92,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,16,12,9
"JasTarter Too",234764733,4534587,2686150,1848437,145,147,182,110,90,56,186,11,28,52,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,13,9,7
"Highlo Ren",431616455,4264585,2354449,1910136,123,-12,191,163,54,38,175,10,52,81,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,16,12,9
"GeneralGrievous",349616573,4418457,2689805,1728652,155,-123,59,219,83,74,196,18,64,95,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,18,11,10
"Hoyt Nitrum",428494676,4790565,2878682,1911883,150,63,142,174,80,77,178,16,52,76,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,15,11,7
"MiniAlienOverlord",453923422,5145739,2832309,2313430,122,-46,349,189,78,102,203,25,52,92,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,20,12,9
"Edge",562656168,3453612,1989325,1464287,135,-32,276,243,66,105,119,21,42,58,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,11,8,6
"Delmon Enz",467248887,4551638,2636390,1915248,137,-53,117,162,59,40,173,13,53,93,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,17,11,10
"CptBlackBush",888364832,4412759,2531497,1881262,134,-131,86,220,82,62,177,15,70,99,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,17,11,9
"DarkCoitus",825389354,3717292,2164919,1552373,139,-7,309,303,58,124,159,29,59,73,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,16,12,8
"Gavon Mothma",734238939,3068231,1758066,1310165,134,-99,62,157,42,7,137,4,43,60,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,10,7,6
"Rahslinger",941633915,3198530,1790574,1407956,127,-60,223,210,61,32,143,11,50,63,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,10,9,3
"Gamer",891489872,4455811,2525988,1929823,130,-18,102,243,79,73,157,15,79,95,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,16,12,8
"Hashslingingslasher",778222546,3794563,2295742,1498821,153,-142,78,135,65,28,150,7,39,72,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,16,13,8
"Jaycop",322352622,3255266,1982093,1273173,155,-33,116,141,53,25,152,10,31,53,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,11,9,7
"ReveNeveR",436444241,3606496,2134570,1471926,145,-22,93,141,61,30,148,11,34,70,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,10,6
"brlinho",624712326,3899272,2080193,1819079,114,15,91,107,48,49,143,12,20,52,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,8,4,4
"Sandgoat",191343195,4181333,2307805,1873528,123,10,246,212,68,84,177,18,54,80,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,16,11,7
"Lenders Quizan",341737735,5145002,2931153,2213849,132,16,68,69,51,39,213,6,22,67,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,19,13,9
"Lothaar",549171629,4137400,2503462,1633938,153,142,67,105,56,13,158,5,36,63,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7,5,5
"Bytor Snowdog",656997348,5035600,2888438,2147162,134,83,228,215,75,133,194,28,54,104,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,20,14,11
"tallon karrde",623616269,3477762,2066107,1411655,146,66,125,160,44,39,151,16,32,69,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,13,9,8
"Thux Kraç",146561726,3103129,1822045,1281084,142,77,104,172,57,12,124,5,46,57,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6,3,4
"BoDayGuh",487194728,4360611,2547529,1813082,140,49,70,175,72,37,172,11,58,68,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,13,10,7
"Talen Silerman",758334195,3363262,1901188,1462074,130,212,26,87,33,42,157,10,11,41,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,6,3,4
